t (us),volts
46.3248,-7.577156
46.3256,-7.604344
46.3264,-7.642406
46.3272,-7.657813
46.328,-7.676844
46.3288,-7.675031
46.3296,-7.710375
46.3304,-7.720344
46.3312,-7.725781
46.332,-7.705844
46.3328,-7.6995
46.3336,-7.722156
46.3344,-7.745719
46.3352,-7.742094
46.336,-7.716719
46.3368,-7.717625
46.3376,-7.715813
46.3384,-7.678656
46.3392,-7.678656
46.34,-7.676844
46.3408,-7.621563
46.3416,-7.614313
46.3424,-7.598906
46.3432,-7.572625
46.344,-7.526406
46.3448,-7.472938
46.3456,-7.43125
46.3464,-7.397719
46.3472,-7.365094
46.348,-7.309813
46.3488,-7.252719
46.3496,-7.240938
46.3504,-7.145781
46.3512,-7.073281
46.352,-7.009844
46.3528,-6.935531
46.3536,-6.873
46.3544,-6.809563
46.3552,-6.743406
46.356,-6.668188
46.3568,-6.586625
46.3576,-6.499625
46.3584,-6.419875
46.3592,-6.355531
46.36,-6.275781
46.3608,-6.186969
46.3616,-6.0465
46.3624,-5.955875
46.3632,-5.896969
46.364,-5.811781
46.3648,-5.696688
46.3656,-5.603344
46.3664,-5.520875
46.3672,-5.4375
46.368,-5.358656
46.3688,-5.254437
46.3696,-5.177406
46.3704,-5.106719
46.3712,-5.020625
46.372,-4.920031
46.3728,-4.798594
46.3736,-4.724281
46.3744,-4.630937
46.3752,-4.521281
46.376,-4.424313
46.3768,-4.35
46.3776,-4.2195
46.3784,-4.160594
46.3792,-4.040969
46.38,-3.946719
46.3808,-3.866063
46.3816,-3.754594
46.3824,-3.654
46.3832,-3.576063
46.384,-3.475469
46.3848,-3.3495
46.3856,-3.272469
46.3864,-3.158281
46.3872,-3.090313
46.388,-2.995156
46.3888,-2.909063
46.3896,-2.784
46.3904,-2.715125
46.3912,-2.5955
46.392,-2.498531
46.3928,-2.404281
46.3936,-2.329969
46.3944,-2.221219
46.3952,-2.13875
46.396,-2.039062
46.3968,-1.938469
46.3976,-1.846938
46.3984,-1.788938
46.3992,-1.670219
46.4,-1.572344
46.4008,-1.540625
46.4016,-1.4355
46.4024,-1.336719
46.4032,-1.281438
46.404,-1.184469
46.4048,-1.121031
46.4056,-1.035844
46.4064,-0.953375
46.4072,-0.8763438
46.408,-0.7703125
46.4088,-0.7077813
46.4096,-0.6071875
46.4104,-0.5120313
46.4112,-0.4395313
46.412,-0.3579688
46.4128,-0.3099375
46.4136,-0.21025
46.4144,-0.1368438
46.4152,-0.08609375
46.416,0.00090625
46.4168,0.07975
46.4176,0.1422812
46.4184,0.2256563
46.4192,0.3208125
46.42,0.4295625
46.4208,0.525625
46.4216,0.6135313
46.4224,0.7204687
46.4232,0.8092813
46.424,0.8908438
46.4248,0.9850938
46.4256,1.139156
46.4264,1.227063
46.4272,1.393813
46.428,1.498938
46.4288,1.633969
46.4296,1.792563
46.4304,1.933031
46.4312,2.132406
46.432,2.323625
46.4328,2.513937
46.4336,2.735969
46.4344,3.035031
46.4352,3.314156
46.436,3.637688
46.4368,4.089906
46.4376,4.630937
46.4384,5.356844
46.4392,6.284844
46.44,7.491969
46.4408,9.046188
46.4416,10.96834
46.4424,13.34181
46.4432,16.01344
46.444,18.8065
46.4448,21.46091
46.4456,23.693
46.4464,25.26262
46.4472,26.15981
46.448,26.28578
46.4488,25.77919
46.4496,24.81222
46.4504,23.64406
46.4512,22.39888
46.452,21.30231
46.4528,20.49031
46.4536,19.84416
46.4544,19.44813
46.4552,19.04394
46.456,18.62072
46.4568,18.09872
46.4576,17.45891
46.4584,16.73934
46.4592,15.92644
46.46,15.07819
46.4608,14.27163
46.4616,13.52306
46.4624,12.91769
46.4632,12.36578
46.464,11.82838
46.4648,11.41512
46.4656,11.00822
46.4664,10.65025
46.4672,10.237
46.468,9.869063
46.4688,9.495688
46.4696,9.067031
46.4704,8.589438
46.4712,8.044781
46.472,7.520063
46.4728,6.903812
46.4736,6.284844
46.4744,5.722063
46.4752,5.143875
46.476,4.634563
46.4768,4.166031
46.4776,3.767281
46.4784,3.431063
46.4792,3.096656
46.48,2.759531
46.4808,2.418781
46.4816,2.08075
46.4824,1.764469
46.4832,1.361187
46.484,0.9814688
46.4848,0.6506875
46.4856,0.2909063
46.4864,-0.01540625
46.4872,-0.2637188
46.488,-0.5655
46.4888,-0.8056563
46.4896,-1.00775
46.4904,-1.201688
46.4912,-1.425531
46.492,-1.614938
46.4928,-1.856906
46.4936,-2.078031
46.4944,-2.314563
46.4952,-2.569219
46.496,-2.811187
46.4968,-3.093938
46.4976,-3.332281
46.4984,-3.57425
46.4992,-3.792656
46.5,-4.022844
46.5008,-4.203188
46.5016,-4.389875
46.5024,-4.552094
46.5032,-4.736969
46.504,-4.892844
46.5048,-5.081344
46.5056,-5.191906
46.5064,-5.333281
46.5072,-5.508188
46.508,-5.646844
46.5088,-5.8145
46.5096,-6.002094
46.5104,-6.165219
46.5112,-6.354625
46.512,-6.500531
46.5128,-6.66275
46.5136,-6.791438
46.5144,-6.959094
46.5152,-7.072375
46.516,-7.197438
46.5168,-7.312531
46.5176,-7.381406
46.5184,-7.48925
46.5192,-7.559031
46.52,-7.608875
46.5208,-7.662344
46.5216,-7.707656
46.5224,-7.727594
46.5232,-7.767469
46.524,-7.8155
46.5248,-7.83725
46.5256,-7.847219
46.5264,-7.885281
46.5272,-7.883469
46.528,-7.936937
46.5288,-7.983156
46.5296,-7.995844
46.5304,-8.012156
46.5312,-8.031187
46.532,-8.005813
46.5328,-8.013063
46.5336,-8.012156
46.5344,-8.015781
46.5352,-7.969563
46.536,-7.955063
46.5368,-7.945094
46.5376,-7.928781
46.5384,-7.881656
46.5392,-7.859906
46.54,-7.82275
46.5408,-7.810969
46.5416,-7.737563
46.5424,-7.729406
46.5432,-7.688625
46.544,-7.618844
46.5448,-7.59075
46.5456,-7.559938
46.5464,-7.509188
46.5472,-7.455719
46.548,-7.376875
46.5488,-7.317063
46.5496,-7.236406
46.5504,-7.159375
46.5512,-7.078719
46.552,-7.018
46.5528,-6.961813
46.5536,-6.874812
46.5544,-6.791438
46.5552,-6.72075
46.556,-6.647344
46.5568,-6.53225
46.5576,-6.458844
46.5584,-6.389969
46.5592,-6.255844
46.56,-6.131687
46.5608,-6.032
46.5616,-5.877031
46.5624,-5.790031
46.5632,-5.703938
46.564,-5.587031
46.5648,-5.51
46.5656,-5.419375
46.5664,-5.338719
46.5672,-5.206406
46.568,-5.120312
46.5688,-5.015188
46.5696,-4.903719
46.5704,-4.749656
46.5712,-4.637281
46.572,-4.527625
46.5728,-4.418875
46.5736,-4.29925
46.5744,-4.204094
46.5752,-4.093531
46.576,-3.968469
46.5768,-3.870594
46.5776,-3.761844
46.5784,-3.666688
46.5792,-3.554312
46.58,-3.460969
46.5808,-3.307813
46.5816,-3.214469
46.5824,-3.079438
46.5832,-2.978844
46.584,-2.864656
46.5848,-2.768594
46.5856,-2.649875
46.5864,-2.567406
46.5872,-2.465
46.588,-2.37075
46.5888,-2.250219
46.5896,-2.145094
46.5904,-2.043594
46.5912,-1.95025
46.592,-1.867781
46.5928,-1.757219
46.5936,-1.682
46.5944,-1.575969
46.5952,-1.50075
46.596,-1.382031
46.5968,-1.316781
46.5976,-1.249719
46.5984,-1.164531
46.5992,-1.050344
46.6,-0.9724063
46.6008,-0.866375
46.6016,-0.74675
46.6024,-0.6914688
46.6032,-0.583625
46.604,-0.5201875
46.6048,-0.4232188
46.6056,-0.3543438
46.6064,-0.2519375
46.6072,-0.1948438
46.608,-0.1114688
46.6088,-0.0435
46.6096,0.01903125
46.6104,0.087
46.6112,0.1495313
46.612,0.2474063
46.6128,0.315375
46.6136,0.395125
46.6144,0.4658125
46.6152,0.5419375
46.616,0.6171563
46.6168,0.692375
46.6176,0.7685
46.6184,0.8283125
46.6192,0.899
46.62,0.9715
46.6208,1.042188
46.6216,1.115594
46.6224,1.226156
46.6232,1.321313
46.624,1.405594
46.6248,1.517062
46.6256,1.622188
46.6264,1.714625
46.6272,1.873219
46.628,1.962938
46.6288,2.093438
46.6296,2.203094
46.6304,2.369844
46.6312,2.516656
46.632,2.692469
46.6328,2.915406
46.6336,3.106625
46.6344,3.403875
46.6352,3.702031
46.636,4.097156
46.6368,4.591969
46.6376,5.218187
46.6384,6.045594
46.6392,7.1775
46.64,8.717219
46.6408,10.59044
46.6416,13.01103
46.6424,15.79141
46.6432,18.73581
46.644,21.65394
46.6448,24.13797
46.6456,25.99216
46.6464,27.08238
46.6472,27.31528
46.648,26.81866
46.6488,25.80366
46.6496,24.49141
46.6504,23.17644
46.6512,21.97022
46.652,20.99328
46.6528,20.38972
46.6536,19.95563
46.6544,19.60491
46.6552,19.22156
46.656,18.74306
46.6568,18.12138
46.6576,17.34291
46.6584,16.52819
46.6592,15.65275
46.66,14.79453
46.6608,14.0215
46.6616,13.33547
46.6624,12.74188
46.6632,12.2235
46.664,11.80934
46.6648,11.36709
46.6656,10.99644
46.6664,10.57322
46.6672,10.19169
46.668,9.783875
46.6688,9.38875
46.6696,8.938344
46.6704,8.393688
46.6712,7.820938
46.672,7.175688
46.6728,6.558531
46.6736,5.964031
46.6744,5.361375
46.6752,4.796781
46.676,4.332781
46.6768,3.895969
46.6776,3.543438
46.6784,3.165531
46.6792,2.835656
46.68,2.474969
46.6808,2.126063
46.6816,1.786219
46.6824,1.357563
46.6832,0.97875
46.684,0.6244063
46.6848,0.2546563
46.6856,-0.083375
46.6864,-0.3751875
46.6872,-0.6651875
46.688,-0.9289063
46.6888,-1.142781
46.6896,-1.372969
46.6904,-1.592281
46.6912,-1.77625
46.692,-2.045406
46.6928,-2.262
46.6936,-2.534781
46.6944,-2.780375
46.6952,-3.043188
46.696,-3.3205
46.6968,-3.636781
46.6976,-3.865156
46.6984,-4.136125
46.6992,-4.376281
46.7,-4.56025
46.7008,-4.767781
46.7016,-4.935437
46.7024,-5.103094
46.7032,-5.237219
46.704,-5.382219
46.7048,-5.570719
46.7056,-5.714812
46.7064,-5.921438
46.7072,-6.102688
46.708,-6.273969
46.7088,-6.443437
46.7096,-6.5975
46.7104,-6.751563
46.7112,-6.942781
46.712,-7.124938
46.7128,-7.301656
46.7136,-7.459344
46.7144,-7.601625
46.7152,-7.723063
46.716,-7.855375
46.7168,-7.930594
46.7176,-8.046594
46.7184,-8.131781
46.7192,-8.230562
46.72,-8.265906
46.7208,-8.323
46.7216,-8.382812
46.7224,-8.430844
46.7232,-8.478875
46.724,-8.516938
46.7248,-8.563156
46.7256,-8.573125
46.7264,-8.611187
46.7272,-8.6565
46.728,-8.680969
46.7288,-8.650156
46.7296,-8.690031
46.7304,-8.719031
46.7312,-8.742594
46.732,-8.747125
46.7328,-8.757094
46.7336,-8.767969
46.7344,-8.738969
46.7352,-8.766156
46.736,-8.72175
46.7368,-8.731719
46.7376,-8.698188
46.7384,-8.67825
46.7392,-8.632031
46.74,-8.593063
46.7408,-8.54775
46.7416,-8.501531
46.7424,-8.420875
46.7432,-8.406375
46.744,-8.348375
46.7448,-8.292188
46.7456,-8.246875
46.7464,-8.171656
46.7472,-8.099156
46.748,-8.035719
46.7488,-7.968656
46.7496,-7.8735
46.7504,-7.816406
46.7512,-7.714
46.752,-7.632437
46.7528,-7.565375
46.7536,-7.462063
46.7544,-7.37325
46.7552,-7.273563
46.756,-7.192906
46.7568,-7.082344
46.7576,-6.998063
46.7584,-6.892938
46.7592,-6.792344
46.76,-6.651875
46.7608,-6.553094
46.7616,-6.418969
46.7624,-6.302062
46.7632,-6.160687
46.764,-6.009344
46.7648,-5.905125
46.7656,-5.776438
46.7664,-5.677656
46.7672,-5.532656
46.768,-5.417562
46.7688,-5.32875
46.7696,-5.239937
46.7704,-5.161094
46.7712,-5.073188
46.772,-4.940875
46.7728,-4.820344
46.7736,-4.674437
46.7744,-4.566594
46.7752,-4.416156
46.776,-4.294719
46.7768,-4.180531
46.7776,-4.043687
46.7784,-3.942188
46.7792,-3.812594
46.78,-3.678469
46.7808,-3.568813
46.7816,-3.439219
46.7824,-3.314156
46.7832,-3.165531
46.784,-3.074906
46.7848,-2.96525
46.7856,-2.869188
46.7864,-2.731438
46.7872,-2.635375
46.788,-2.536594
46.7888,-2.416063
46.7896,-2.313656
46.7904,-2.206719
46.7912,-2.081656
46.792,-2.009156
46.7928,-1.894969
46.7936,-1.760844
46.7944,-1.683813
46.7952,-1.575969
46.796,-1.482625
46.7968,-1.421906
46.7976,-1.310438
46.7984,-1.217094
46.7992,-1.124656
46.8,-1.047625
46.8008,-0.9479375
46.8016,-0.8527813
46.8024,-0.7694063
46.8032,-0.6697188
46.804,-0.5790938
46.8048,-0.4694375
46.8056,-0.38425
46.8064,-0.2918125
46.8072,-0.2329063
46.808,-0.12325
46.8088,-0.03715625
46.8096,0.0271875
46.8104,0.0670625
46.8112,0.1875938
46.812,0.2664375
46.8128,0.3561563
46.8136,0.4322813
46.8144,0.5165625
46.8152,0.5591563
46.816,0.6497813
46.8168,0.706875
46.8176,0.7811875
46.8184,0.86275
46.8192,0.9089687
46.82,0.9986875
46.8208,1.069375
46.8216,1.169969
46.8224,1.253344
46.8232,1.343969
46.824,1.4355
46.8248,1.553313
46.8256,1.649375
46.8264,1.759031
46.8272,1.884094
46.828,1.978344
46.8288,2.111563
46.8296,2.249313
46.8304,2.348094
46.8312,2.549281
46.832,2.696094
46.8328,2.912688
46.8336,3.154656
46.8344,3.422906
46.8352,3.742813
46.836,4.152438
46.8368,4.645437
46.8376,5.323313
46.8384,6.225938
46.8392,7.462063
46.84,9.036219
46.8408,11.05172
46.8416,13.55841
46.8424,16.472
46.8432,19.52244
46.844,22.46775
46.8448,24.91916
46.8456,26.70991
46.8464,27.66962
46.8472,27.75662
46.848,27.09144
46.8488,25.91603
46.8496,24.58384
46.8504,23.22809
46.8512,21.99922
46.852,21.13466
46.8528,20.52747
46.8536,20.15772
46.8544,19.85322
46.8552,19.43091
46.856,18.96691
46.8568,18.30263
46.8576,17.49153
46.8584,16.64872
46.8592,15.75244
46.86,14.90781
46.8608,14.14022
46.8616,13.48137
46.8624,12.94941
46.8632,12.4265
46.864,12.01325
46.8648,11.59547
46.8656,11.21847
46.8664,10.84238
46.8672,10.45541
46.868,10.07206
46.8688,9.636156
46.8696,9.144063
46.8704,8.595781
46.8712,8.020313
46.872,7.392281
46.8728,6.72075
46.8736,6.094531
46.8744,5.514531
46.8752,4.976219
46.876,4.495
46.8768,4.082656
46.8776,3.749156
46.8784,3.372156
46.8792,3.022344
46.88,2.669812
46.8808,2.310031
46.8816,1.960219
46.8824,1.547875
46.8832,1.155469
46.884,0.7766563
46.8848,0.3942188
46.8856,0.0743125
46.8864,-0.2347188
46.8872,-0.5129375
46.888,-0.7703125
46.8888,-1.014094
46.8896,-1.257875
46.8904,-1.489875
46.8912,-1.684719
46.892,-1.917625
46.8928,-2.16775
46.8936,-2.452313
46.8944,-2.729625
46.8952,-3.002406
46.896,-3.296031
46.8968,-3.613219
46.8976,-3.816219
46.8984,-4.059094
46.8992,-4.287469
46.9,-4.482312
46.9008,-4.664469
46.9016,-4.860219
46.9024,-5.020625
46.9032,-5.195531
46.904,-5.336
46.9048,-5.4955
46.9056,-5.693062
46.9064,-5.828094
46.9072,-6.026563
46.908,-6.187875
46.9088,-6.382719
46.9096,-6.592062
46.9104,-6.747031
46.9112,-6.911969
46.912,-7.089594
46.9128,-7.255438
46.9136,-7.411313
46.9144,-7.550875
46.9152,-7.660531
46.916,-7.784688
46.9168,-7.922438
46.9176,-7.998563
46.9184,-8.09825
46.9192,-8.147188
46.92,-8.203375
46.9208,-8.273156
46.9216,-8.317563
46.9224,-8.3665
46.9232,-8.406375
46.924,-8.439906
46.9248,-8.480688
46.9256,-8.496094
46.9264,-8.531438
46.9272,-8.572219
46.928,-8.5985
46.9288,-8.623875
46.9296,-8.652875
46.9304,-8.655594
46.9312,-8.671
46.932,-8.666469
46.9328,-8.6855
46.9336,-8.668281
46.9344,-8.676438
46.9352,-8.691844
46.936,-8.638375
46.9368,-8.622063
46.9376,-8.584906
46.9384,-8.557719
46.9392,-8.548656
46.94,-8.497906
46.9408,-8.462563
46.9416,-8.393688
46.9424,-8.340219
46.9432,-8.310313
46.944,-8.22875
46.9448,-8.187969
46.9456,-8.138125
46.9464,-8.090094
46.9472,-8.004906
46.948,-7.92425
46.9488,-7.86625
46.9496,-7.767469
46.9504,-7.657813
46.9512,-7.584406
46.952,-7.484719
46.9528,-7.411313
46.9536,-7.309813
46.9544,-7.232781
46.9552,-7.152125
46.956,-7.028875
46.9568,-6.96
46.9576,-6.840375
46.9584,-6.725281
46.9592,-6.635563
46.96,-6.533156
46.9608,-6.409
46.9616,-6.283938
46.9624,-6.170656
46.9632,-6.044688
46.964,-5.925969
46.9648,-5.793656
46.9656,-5.684906
46.9664,-5.54625
46.9672,-5.428438
46.968,-5.320594
46.9688,-5.223625
46.9696,-5.142063
46.9704,-5.048719
46.9712,-4.929094
46.972,-4.817625
46.9728,-4.681688
46.9736,-4.575656
46.9744,-4.465094
46.9752,-4.32825
46.976,-4.178719
46.9768,-4.062719
46.9776,-3.943094
46.9784,-3.818031
46.9792,-3.724688
46.98,-3.600531
46.9808,-3.496313
46.9816,-3.383031
46.9824,-3.25525
46.9832,-3.163719
46.984,-3.024156
46.9848,-2.917219
46.9856,-2.781281
46.9864,-2.706063
46.9872,-2.600031
46.988,-2.5085
46.9888,-2.387063
46.9896,-2.310938
46.9904,-2.175
46.9912,-2.061719
46.992,-1.9575
46.9928,-1.862344
46.9936,-1.768094
46.9944,-1.662969
46.9952,-1.576875
46.996,-1.514344
46.9968,-1.41375
46.9976,-1.349406
46.9984,-1.244281
46.9992,-1.153656
47,-1.040375
47.0008,-0.960625
47.0016,-0.8763438
47.0024,-0.77575
47.0032,-0.6969063
47.004,-0.6135313
47.0048,-0.5310625
47.0056,-0.4540312
47.0064,-0.351625
47.0072,-0.279125
47.008,-0.1875938
47.0088,-0.1024063
47.0096,-0.03171875
47.0104,0.02990625
47.0112,0.1323125
47.012,0.2048125
47.0128,0.2519375
47.0136,0.3180938
47.0144,0.38425
47.0152,0.4395313
47.016,0.5138438
47.0168,0.5718437
47.0176,0.6642813
47.0184,0.7404063
47.0192,0.8255938
47.02,0.9044375
47.0208,0.9715
47.0216,1.064844
47.0224,1.139156
47.0232,1.228875
47.024,1.291406
47.0248,1.417375
47.0256,1.523406
47.0264,1.624
47.0272,1.731844
47.028,1.854188
47.0288,1.987406
47.0296,2.126063
47.0304,2.255656
47.0312,2.461375
47.032,2.606375
47.0328,2.815719
47.0336,3.056781
47.0344,3.357656
47.0352,3.657625
47.036,4.060906
47.0368,4.562969
47.0376,5.210937
47.0384,6.0755
47.0392,7.296219
47.04,8.897563
47.0408,10.95384
47.0416,13.56113
47.0424,16.52819
47.0432,19.64931
47.044,22.62906
47.0448,25.11491
47.0456,26.85763
47.0464,27.77566
47.0472,27.85813
47.048,27.11863
47.0488,25.90788
47.0496,24.55394
47.0504,23.14653
47.0512,21.94031
47.052,21.0685
47.0528,20.49122
47.0536,20.12419
47.0544,19.80156
47.0552,19.45991
47.056,18.91706
47.0568,18.27544
47.0576,17.47069
47.0584,16.57531
47.0592,15.65366
47.06,14.79997
47.0608,14.02331
47.0616,13.39438
47.0624,12.86513
47.0632,12.39569
47.064,11.91719
47.0648,11.51934
47.0656,11.14597
47.0664,10.79888
47.0672,10.36931
47.068,9.993219
47.0688,9.538281
47.0696,9.057063
47.0704,8.509688
47.0712,7.906125
47.072,7.260875
47.0728,6.627406
47.0736,6.002094
47.0744,5.390375
47.0752,4.846625
47.076,4.330969
47.0768,3.949438
47.0776,3.572438
47.0784,3.209031
47.0792,2.884594
47.08,2.550188
47.0808,2.16775
47.0816,1.815219
47.0824,1.410125
47.0832,0.9841875
47.084,0.5999375
47.0848,0.2519375
47.0856,-0.06253125
47.0864,-0.39875
47.0872,-0.634375
47.088,-0.8863125
47.0888,-1.169063
47.0896,-1.369344
47.0904,-1.591375
47.0912,-1.817031
47.092,-2.054469
47.0928,-2.293719
47.0936,-2.546563
47.0944,-2.839281
47.0952,-3.127469
47.096,-3.401156
47.0968,-3.664875
47.0976,-3.937656
47.0984,-4.176
47.0992,-4.425219
47.1,-4.610094
47.1008,-4.776844
47.1016,-4.982563
47.1024,-5.114875
47.1032,-5.264406
47.104,-5.427531
47.1048,-5.577063
47.1056,-5.745625
47.1064,-5.942281
47.1072,-6.135313
47.108,-6.322
47.1088,-6.473344
47.1096,-6.625594
47.1104,-6.773313
47.1112,-6.973594
47.112,-7.103188
47.1128,-7.291688
47.1136,-7.424906
47.1144,-7.572625
47.1152,-7.726688
47.116,-7.827281
47.1168,-7.936937
47.1176,-8.022125
47.1184,-8.117281
47.1192,-8.162594
47.12,-8.227844
47.1208,-8.280406
47.1216,-8.314844
47.1224,-8.351094
47.1232,-8.413625
47.124,-8.434469
47.1248,-8.477969
47.1256,-8.487031
47.1264,-8.520563
47.1272,-8.539594
47.128,-8.585813
47.1288,-8.593969
47.1296,-8.629313
47.1304,-8.630219
47.1312,-8.641094
47.132,-8.657406
47.1328,-8.642
47.1336,-8.635656
47.1344,-8.648344
47.1352,-8.611187
47.136,-8.595781
47.1368,-8.57675
47.1376,-8.556813
47.1384,-8.545938
47.1392,-8.521469
47.14,-8.472531
47.1408,-8.442625
47.1416,-8.368313
47.1424,-8.3375
47.1432,-8.290375
47.144,-8.206094
47.1448,-8.1635
47.1456,-8.100062
47.1464,-8.027563
47.1472,-7.92425
47.148,-7.868969
47.1488,-7.776531
47.1496,-7.700406
47.1504,-7.630625
47.1512,-7.545438
47.152,-7.441219
47.1528,-7.359656
47.1536,-7.267219
47.1544,-7.181125
47.1552,-7.078719
47.156,-6.978125
47.1568,-6.86575
47.1576,-6.741594
47.1584,-6.639188
47.1592,-6.53225
47.16,-6.408094
47.1608,-6.302062
47.1616,-6.179719
47.1624,-6.067344
47.1632,-5.895156
47.164,-5.797281
47.1648,-5.670406
47.1656,-5.533563
47.1664,-5.4375
47.1672,-5.326031
47.168,-5.206406
47.1688,-5.126656
47.1696,-4.998875
47.1704,-4.870188
47.1712,-4.765969
47.172,-4.640906
47.1728,-4.535781
47.1736,-4.404375
47.1744,-4.292906
47.1752,-4.172375
47.176,-4.013781
47.1768,-3.919531
47.1776,-3.796281
47.1784,-3.705656
47.1792,-3.5815
47.18,-3.48
47.1808,-3.355844
47.1816,-3.228969
47.1824,-3.137438
47.1832,-3.022344
47.184,-2.929
47.1848,-2.797594
47.1856,-2.697906
47.1864,-2.609094
47.1872,-2.492187
47.188,-2.390688
47.1888,-2.273781
47.1896,-2.165938
47.1904,-2.05175
47.1912,-1.934844
47.192,-1.860531
47.1928,-1.77625
47.1936,-1.66025
47.1944,-1.566906
47.1952,-1.479
47.196,-1.421906
47.1968,-1.334
47.1976,-1.241563
47.1984,-1.146406
47.1992,-1.056688
47.2,-0.9850938
47.2008,-0.8491563
47.2016,-0.7975
47.2024,-0.7159375
47.2032,-0.634375
47.204,-0.547375
47.2048,-0.4658125
47.2056,-0.3869688
47.2064,-0.3389375
47.2072,-0.2111563
47.208,-0.1821563
47.2088,-0.1060313
47.2096,-0.02990625
47.2104,0.03171875
47.2112,0.105125
47.212,0.1459063
47.2128,0.2591875
47.2136,0.3561563
47.2144,0.4205
47.2152,0.48575
47.216,0.60175
47.2168,0.6235
47.2176,0.7277188
47.2184,0.793875
47.2192,0.8899375
47.22,0.9234688
47.2208,1.024063
47.2216,1.085688
47.2224,1.147312
47.2232,1.248813
47.224,1.323125
47.2248,1.437312
47.2256,1.523406
47.2264,1.630344
47.2272,1.745438
47.228,1.883188
47.2288,1.997375
47.2296,2.141469
47.2304,2.293719
47.2312,2.442344
47.232,2.627219
47.2328,2.83475
47.2336,3.0595
47.2344,3.348594
47.2352,3.636781
47.236,4.051844
47.2368,4.562063
47.2376,5.219094
47.2384,6.141656
47.2392,7.396813
47.24,9.101469
47.2408,11.23931
47.2416,13.95806
47.2424,17.04475
47.2432,20.28731
47.244,23.32053
47.2448,25.75653
47.2456,27.49834
47.2464,28.30128
47.2472,28.22606
47.248,27.38506
47.2488,26.0565
47.2496,24.58294
47.2504,23.19275
47.2512,21.94756
47.252,21.14281
47.2528,20.61356
47.2536,20.26919
47.2544,19.95563
47.2552,19.58225
47.256,19.05753
47.2568,18.34613
47.2576,17.56041
47.2584,16.64691
47.2592,15.73703
47.26,14.89059
47.2608,14.11484
47.2616,13.46869
47.2624,12.91769
47.2632,12.44009
47.264,12.006
47.2648,11.60453
47.2656,11.22934
47.2664,10.86594
47.2672,10.46628
47.268,10.02766
47.2688,9.607156
47.2696,9.11325
47.2704,8.5405
47.2712,7.894344
47.272,7.240031
47.2728,6.583906
47.2736,5.947719
47.2744,5.365906
47.2752,4.796781
47.276,4.340031
47.2768,3.911375
47.2776,3.558844
47.2784,3.210844
47.2792,2.871906
47.28,2.507594
47.2808,2.140563
47.2816,1.748156
47.2824,1.329469
47.2832,0.9261875
47.284,0.554625
47.2848,0.1857813
47.2856,-0.1531563
47.2864,-0.4594688
47.2872,-0.7639688
47.288,-1.006844
47.2888,-1.256969
47.2896,-1.478094
47.2904,-1.692875
47.2912,-1.924875
47.292,-2.159594
47.2928,-2.407
47.2936,-2.693375
47.2944,-2.948031
47.2952,-3.245281
47.296,-3.546156
47.2968,-3.809875
47.2976,-4.060906
47.2984,-4.29925
47.2992,-4.558438
47.3,-4.727906
47.3008,-4.902813
47.3016,-5.079531
47.3024,-5.243563
47.3032,-5.381312
47.304,-5.552594
47.3048,-5.715719
47.3056,-5.898781
47.3064,-6.080938
47.3072,-6.263094
47.308,-6.426219
47.3088,-6.615625
47.3096,-6.751563
47.3104,-6.925563
47.3112,-7.1195
47.312,-7.2645
47.3128,-7.447563
47.3136,-7.570813
47.3144,-7.708563
47.3152,-7.859906
47.316,-7.986781
47.3168,-8.068344
47.3176,-8.159875
47.3184,-8.205188
47.3192,-8.285844
47.32,-8.35925
47.3208,-8.427219
47.3216,-8.455312
47.3224,-8.535063
47.3232,-8.572219
47.324,-8.57675
47.3248,-8.622969
47.3256,-8.632031
47.3264,-8.665563
47.3272,-8.676438
47.328,-8.705438
47.3288,-8.719031
47.3296,-8.745313
47.3304,-8.76525
47.3312,-8.790625
47.332,-8.786094
47.3328,-8.803313
47.3336,-8.787
47.3344,-8.787906
47.3352,-8.756188
47.336,-8.72175
47.3368,-8.706344
47.3376,-8.681875
47.3384,-8.670094
47.3392,-8.635656
47.34,-8.594875
47.3408,-8.555
47.3416,-8.548656
47.3424,-8.490656
47.3432,-8.418156
47.344,-8.34475
47.3448,-8.283125
47.3456,-8.210625
47.3464,-8.143562
47.3472,-8.063813
47.348,-8.006719
47.3488,-7.934219
47.3496,-7.82275
47.3504,-7.741188
47.3512,-7.632437
47.352,-7.549063
47.3528,-7.44575
47.3536,-7.346969
47.3544,-7.258156
47.3552,-7.167531
47.356,-7.062406
47.3568,-6.932813
47.3576,-6.8585
47.3584,-6.728906
47.3592,-6.600219
47.36,-6.486938
47.3608,-6.373656
47.3616,-6.248594
47.3624,-6.128969
47.3632,-5.987594
47.364,-5.860719
47.3648,-5.732031
47.3656,-5.599719
47.3664,-5.491875
47.3672,-5.361375
47.368,-5.243563
47.3688,-5.128469
47.3696,-5.022438
47.3704,-4.910063
47.3712,-4.785
47.372,-4.6835
47.3728,-4.577469
47.3736,-4.454219
47.3744,-4.347281
47.3752,-4.237625
47.376,-4.11075
47.3768,-3.945813
47.3776,-3.808969
47.3784,-3.69025
47.3792,-3.623188
47.38,-3.499031
47.3808,-3.37125
47.3816,-3.279719
47.3824,-3.16825
47.3832,-3.031406
47.384,-2.935344
47.3848,-2.819344
47.3856,-2.723281
47.3864,-2.61725
47.3872,-2.480406
47.388,-2.42875
47.3888,-2.294625
